article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
828991002,828991,Barbie,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in a crêpe weave with a round neckline and small opening at the back with a covered button at the back of the neck. Long sleeves with an organza flounce on the inside of the shoulders to create a puff effect, and cuffs with covered buttons. Unlined."
828991003,828991,Barbie,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in a crêpe weave with a round neckline and small opening at the back with a covered button at the back of the neck. Long sleeves with an organza flounce on the inside of the shoulders to create a puff effect, and cuffs with covered buttons. Unlined."
828992001,828992,PC Drew jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length jumpsuit in twill with a lace yoke and sleeves. Sweetheart neckline at the top and long puff sleeves with gathered seams down the sides. Seam at the waist with pleats, side pockets, and a concealed zip at the back. Gently tapered legs with creases. Lined at the top."
829005001,829005,Minnelli playsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Playsuit in a crêpe weave with a shawl collar and wrapover front with concealed buttons that covers the short legs. Detachable tie belt with D-rings at the waist, and long sleeves. Partly lined."
829008001,829008,Kristin creasing dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in ribbed viscose jersey with a deep V-neck, gathered elastication at the front for a draped effect, and short sleeves."
829008002,829008,Kristin creasing dress,265,Dress,Garment Full body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in ribbed viscose jersey with a deep V-neck, gathered elastication at the front for a draped effect, and short sleeves."
829014001,829014,PC Birkin HW Tapered,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"High-waisted trousers in woven fabric with a slight sheen. Zip fly and concealed button, side pockets and tapered legs."
829014002,829014,PC Birkin HW Tapered,272,Trousers,Garment Lower body,1010022,Jacquard,93,Dark Green,4,Dark,19,Green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"High-waisted trousers in woven fabric with a slight sheen. Zip fly and concealed button, side pockets and tapered legs."
829017001,829017,Husky,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crêpe weave with a round neckline, an opening and covered button at the back of the neck, and long sleeves. Relaxed fit with a gathered seam at the waist and hem. Unlined."
829017005,829017,Husky,265,Dress,Garment Full body,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crêpe weave with a round neckline, an opening and covered button at the back of the neck, and long sleeves. Relaxed fit with a gathered seam at the waist and hem. Unlined."
829017007,829017,Husky,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crêpe weave with a round neckline, an opening and covered button at the back of the neck, and long sleeves. Relaxed fit with a gathered seam at the waist and hem. Unlined."
829017009,829017,Husky,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crêpe weave with a round neckline, an opening and covered button at the back of the neck, and long sleeves. Relaxed fit with a gathered seam at the waist and hem. Unlined."
829031002,829031,D2 PE - MARGOT CHIUNKY BEANIE3,75,Hat/beanie,Accessories,1010020,Contrast,13,Beige,2,Medium Dusty,11,Beige,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Hat in a soft, chunky rib-knit cashmere blend with a turned-up hem."
829041001,829041,Kandi dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in washed, stretch denim with a square neckline front and back. Short sleeves, buttons down the front and a seam at the waist. Unlined."
829045003,829045,Tina dress,265,Dress,Garment Full body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in ribbed jersey with a square neckline at the front, a deep neckline at the back and short sleeves."
829045004,829045,Tina dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in ribbed jersey with a square neckline at the front, a deep neckline at the back and short sleeves."
829045005,829045,Tina dress,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,19,Green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in ribbed jersey with a square neckline at the front, a deep neckline at the back and short sleeves."
829045009,829045,Tina dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in ribbed jersey with a square neckline at the front, a deep neckline at the back and short sleeves."
829052001,829052,Honey PU dress,265,Dress,Garment Full body,1010026,Other structure,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in imitation leather with a round neckline, covered press-studs down the front, short, wide sleeves and a seam at the waist with a detachable tie belt. Unlined."
829054005,829054,Dolly dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in ribbed jersey with a ballerina neckline and short sleeves. Unlined."
829054007,829054,Dolly dress,265,Dress,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in ribbed jersey with a ballerina neckline and short sleeves. Unlined."
829054008,829054,Dolly dress,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in ribbed jersey with a ballerina neckline and short sleeves. Unlined."
829078001,829078,Flawless,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a cool weave with a stand-up collar, opening at the back and ties at the back of the neck. Long raglan sleeves and wide, close-fitting cuffs with covered buttons. Loose fit with straight draping. Unlined."
829135001,829135,Easy Way,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in a crêpe weave with a V-neck front and back and narrow shoulder straps that double and cross at the back. Satin lining.
829135002,829135,Easy Way dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in a crêpe weave with a V-neck front and back and narrow shoulder straps that double and cross at the back. Satin lining.
829135003,829135,Easy Way dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in a crêpe weave with a V-neck front and back and narrow shoulder straps that double and cross at the back. Satin lining.
829135004,829135,Easy Way dress,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short dress in a crêpe weave with a V-neck front and back and narrow shoulder straps that double and cross at the back. Satin lining.
829145003,829145,SS London dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck, seam under the bust and sewn-in ties at the back of the waist. Short puff sleeves with elastication and a frill trim, and a concealed zip in one side. Unlined."
829145004,829145,SS London dress,265,Dress,Garment Full body,1010006,Dot,13,Beige,2,Medium Dusty,1,Mole,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck, seam under the bust and sewn-in ties at the back of the waist. Short puff sleeves with elastication and a frill trim, and a concealed zip in one side. Unlined."
829145005,829145,SS London dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck, seam under the bust and sewn-in ties at the back of the waist. Short puff sleeves with elastication and a frill trim, and a concealed zip in one side. Unlined."
829145007,829145,SS London dress,265,Dress,Garment Full body,1010004,Check,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck, seam under the bust and sewn-in ties at the back of the waist. Short puff sleeves with elastication and a frill trim, and a concealed zip in one side. Unlined."
829145009,829145,London dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck, seam under the bust and sewn-in ties at the back of the waist. Short puff sleeves with elastication and a frill trim, and a concealed zip in one side. Unlined."
829147001,829147,SS Ru midi dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in airy, patterned chiffon with a deep V-neck and short puff sleeves with buttoned cuffs. Concealed zip in one side, a seam at the waist and a gently flared skirt with slits in the sides. Partly lined in jersey."
829147002,829147,SS Ru midi dress,265,Dress,Garment Full body,1010001,All over pattern,53,Dark Pink,5,Bright,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in airy, patterned chiffon with a deep V-neck and short puff sleeves with buttoned cuffs. Concealed zip in one side, a seam at the waist and a gently flared skirt with slits in the sides. Partly lined in jersey."
829152002,829152,Ss p.3 woven/denim salak,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Boiler suit in cotton denim with a soft brushed finish. Collar, a concealed zip down the front and a yoke at the back. Flap chest pockets, 3/4-length sleeves, a tapered waist with a sewn-in tie belt at the front, and tapered legs with flap leg pockets."
829166003,829166,RIZ JUMPSUIT,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Ankle-length jumpsuit in a viscose weave with narrow, adjustable shoulder straps, buttons at the front, a tie belt at the waist and wide, straight legs."
829166004,829166,RIZ JUMPSUIT,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Ankle-length jumpsuit in a viscose weave with narrow, adjustable shoulder straps, buttons at the front, a tie belt at the waist and wide, straight legs."
829168001,829168,SC speed Melissa tierd dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Sleeveless maxi dress in a crêpe weave with a low-cut back and narrow, adjustable shoulder straps. Tiered skirt with a concealed zip in one side. The polyester content of the dress is partly recycled."
829168004,829168,SC speed Melissa tierd dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Sleeveless maxi dress in a crêpe weave with a low-cut back and narrow, adjustable shoulder straps. Tiered skirt with a concealed zip in one side. The polyester content of the dress is partly recycled."
829180001,829180,SEC SPEED P2 MISCHA,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Fitted top in airy chiffon with a square neckline front and back, smocked bodice and 3/4-length puff sleeves with elastication at the shoulders and smocked cuffs with a frill trim."
829180003,829180,SEC SPEED P2 MISCHA,254,Top,Garment Upper body,1010006,Dot,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Fitted top in airy chiffon with a square neckline front and back, smocked bodice and 3/4-length puff sleeves with elastication at the shoulders and smocked cuffs with a frill trim."
829183001,829183,APRICOT BLOUSE,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Fitted blouse in a viscose weave with a square neckline front and back, a seam under the bust and smocking at the back. Short puff sleeves with elastication and a small frill trim over the shoulders and at the hems. Jersey lining at the front."
829183002,829183,APRICOT BLOUSE,254,Top,Garment Upper body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Fitted blouse in a viscose weave with a square neckline front and back, a seam under the bust and smocking at the back. Short puff sleeves with elastication and a small frill trim over the shoulders and at the hems. Jersey lining at the front."
829185001,829185,SEC SPEED P5 LILY BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Cropped cold shoulder blouse in woven fabric with a sweetheart neckline, narrow, adjustable shoulder straps and short puff sleeves that are elasticated at the top and hems. Gathered seam down the front, wide smocking at the back and a seam under the bust with a peplum. Lined at the top."
829200001,829200,Andie hood,308,Hoodie,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Boxy-style hoodie in sweatshirt fabric with a jersey-lined hood. Dropped shoulders, long sleeves with ribbing at the cuffs, and a drawstring at the hem. Soft brushed inside."
829200002,829200,Andie hood,308,Hoodie,Garment Upper body,1010014,Placement print,92,Green,1,Dusty Light,19,Green,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Boxy-style hoodie in sweatshirt fabric with a jersey-lined hood. Dropped shoulders, long sleeves with ribbing at the cuffs, and a drawstring at the hem. Soft brushed inside."
829200010,829200,Andie hood,308,Hoodie,Garment Upper body,1010014,Placement print,71,Light Blue,1,Dusty Light,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Boxy-style hoodie in sweatshirt fabric with a jersey-lined hood. Dropped shoulders, long sleeves with ribbing at the cuffs, and a drawstring at the hem. Soft brushed inside."
829302001,829302,Pingu spring,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in a relaxed fit with long dolman sleeves.
829302002,829302,Pingu spring,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in a relaxed fit with long dolman sleeves.
829302003,829302,Pingu spring,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in a relaxed fit with long dolman sleeves.
829302004,829302,Pingu spring,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in a relaxed fit with long dolman sleeves.
829302008,829302,Pingu spring,252,Sweater,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in a relaxed fit with long dolman sleeves.
829308003,829308,HAVANA HW cropped,273,Leggings/Tights,Garment Lower body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"3/4-length sports tights in fast-drying functional fabric with a high waist, wide waist panel and open pocket on one leg."
829380003,829380,Clivy Blouse,258,Blouse,Garment Upper body,1010016,Solid,52,Pink,5,Bright,4,Pink,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Straight-cut blouse woven in an airy viscose and cotton blend with a slight sheen. Stand-up collar, an opening with covered buttons at the back of the neck, loose yoke at the shoulders and long, wide sleeves with wide, buttoned cuffs. Unlined."
829394001,829394,Viola Dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short dress in an airy weave containing glittery threads with a concealed zip and an opening at the back and a covered button at the back of the neck. Long, raglan puff sleeves that are voluminous at the top and taper from the elbows down. Seam at the waist and a flared skirt. Lined."
829397001,829397,Flirty Monday ring pk,79,Ring,Accessories,1010016,Solid,30,Other Orange,5,Bright,3,Orange,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs. Four decorated with plastic and glass beads.
829400003,829400,CAKE body dress,265,Dress,Garment Full body,1010007,Embroidery,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Flared dress with a sewn-in bodysuit in soft, organic cotton jersey. Dress with cap sleeves and a skirt in broderie anglaise, buttons down the back and a seam at the waist. Bodysuit with press-studs at the crotch."
829407001,829407,MARA body dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Dress in soft, organic cotton jersey with a sewn-in bodysuit. Flounce over the shoulders, short sleeves and press-studs at the shoulders and crotch.."
829415001,829415,Muscle fit Rollerneck Charlie,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Fine-knit jumper in premium cotton with a ribbed polo-neck collar and ribbing around the cuffs and hem. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders and tapered sleeves to create a flattering silhouette.
829432001,829432,Atlanta dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in chiffon made from recycled polyester. V-neck, a sewn-in wrapover top and long sleeves with narrow, covered elastication and a flounce at the cuffs. Seam with concealed elastication at the waist, and a skirt with a wide flounce at the hem. Partly lined."
829437001,829437,Mary Kate Tafetta Blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Blouse in cool, crisp taffeta with gathered seams both front and back. Sweetheart neckline, a concealed zip at the back, and pleats at the front. Long puff sleeves with covered, gathered elastication at the shoulders and a concealed zip at the cuffs. Lined."
829439002,829439,12oclock Blouse,258,Blouse,Garment Upper body,1010015,Sequin,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Top decorated with reversible sequins. Stand-up collar and concealed zip at the back. Satin lining.
829451001,829451,Solange Frill,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in imitation leather with a high waist, zip at the back and a seam with a flounce at the hem. Unlined."
829466001,829466,Susie Sequin,275,Skirt,Garment Lower body,1010015,Sequin,3,Silver,1,Dusty Light,15,Metal,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Fitted, calf-length skirt in sequined jersey with a high, elasticated waist and a slit at one side."
829607001,829607,Killinge Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,11,Off White,3,Light,9,White,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Cardigan in a fine rib knit with a V-neck, buttons down the front and open front pockets."
829607003,829607,Killinge Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Cardigan in a fine rib knit with a V-neck, buttons down the front and open front pockets."
829618001,829618,Coachella Push Melbourne,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
829618004,829618,Coachella Push Melbourne,306,Bra,Underwear,1010016,Solid,71,Light Blue,3,Light,2,Blue,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
829618005,829618,Coachella Push Melbourne,306,Bra,Underwear,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
829618006,829618,Coachella Push Melbourne,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
829629001,829629,MILLIE SCARF NEW,80,Scarf,Accessories,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Large scarf in a supersoft weave with long fringes on the short sides.
829629002,829629,MILLIE SCARF NEW,80,Scarf,Accessories,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Large scarf in a supersoft weave with long fringes on the short sides.
829643001,829643,Salmon basic denim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in washed cotton denim with a collar, buttons down the front, and a yoke front and back. Flap chest pockets with a button, front pockets and buttoned cuffs. Unlined."
829643002,829643,Salmon basic denim,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in washed cotton denim with a collar, buttons down the front, and a yoke front and back. Flap chest pockets with a button, front pockets and buttoned cuffs. Unlined."
829643003,829643,Salmon basic denim,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in washed cotton denim with a collar, buttons down the front, and a yoke front and back. Flap chest pockets with a button, front pockets and buttoned cuffs. Unlined."
829643004,829643,Salmon basic denim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in washed cotton denim with a collar, buttons down the front, and a yoke front and back. Flap chest pockets with a button, front pockets and buttoned cuffs. Unlined."
829646002,829646,Loris basic denim,262,Jacket,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket in cotton denim with a collar and buttons down the front. Flap chest pockets with a button, front pockets and long sleeves with buttoned cuffs. Unlined."
829646005,829646,Loris basic twill,262,Jacket,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket in cotton denim with a collar and buttons down the front. Flap chest pockets with a button, front pockets and long sleeves with buttoned cuffs. Unlined."
829646006,829646,Loris basic twill,262,Jacket,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket in cotton denim with a collar and buttons down the front. Flap chest pockets with a button, front pockets and long sleeves with buttoned cuffs. Unlined."
829646009,829646,Loris basic twill,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket in cotton denim with a collar and buttons down the front. Flap chest pockets with a button, front pockets and long sleeves with buttoned cuffs. Unlined."
829658002,829658,Berlin speed dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dress in cotton corduroy with a collar, zip down the front, short sleeves and a detachable fabric belt with metal rings at the waist. Unlined."
829662001,829662,Joan jumpsuit,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Jumpsuit in soft jersey with a collar, buttons at the top and flap chest pockets. Long sleeves, a seam under the bust with a detachable tie belt, and tapered legs."
829665001,829665,MARY KATE EARMUFFS NEW,75,Hat/beanie,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Earmuffs in faux fur with a plastic headband covered in imitation leather. Polyester filling.
